id,food_id,ncbi_taxonomy_id,"classification_name",classification_order,"created_at","updated_at"
878,880,4682,"\"Tracheophyta\"",5,"2017-03-29 18:36:05","2017-03-29 18:36:05"
879,880,4682,"\"Spermatophyta\"",6,"2017-03-29 18:36:05","2017-03-29 18:36:05"
880,880,4682,"\"Magnoliophyta\"",7,"2017-03-29 18:36:06","2017-03-29 18:36:06"
881,880,4682,"\"Liliopsida\"",8,"2017-03-29 18:36:06","2017-03-29 18:36:06"
882,880,4682,"\"Asparagales\"",9,"2017-03-29 18:36:06","2017-03-29 18:36:06"
883,880,4682,"\"Amaryllidaceae\"",10,"2017-03-29 18:36:06","2017-03-29 18:36:06"
884,880,4682,"\"Allioideae\"",11,"2017-03-29 18:36:06","2017-03-29 18:36:06"
885,880,4682,"\"Allieae\"",12,"2017-03-29 18:36:06","2017-03-29 18:36:06"
886,880,4682,"\"Allium\"",13,"2017-03-29 18:36:06","2017-03-29 18:36:06"
887,887,3705,"\"Eukaryota\"",1,"2017-03-29 18:36:06","2017-03-29 18:36:06"
888,887,3705,"\"Viridiplantae\"",2,"2017-03-29 18:36:06","2017-03-29 18:36:06"
889,887,3705,"\"Streptophyta\"",3,"2017-03-29 18:36:06","2017-03-29 18:36:06"
890,887,3705,"\"Embryophyta\"",4,"2017-03-29 18:36:06","2017-03-29 18:36:06"
891,887,3705,"\"Tracheophyta\"",5,"2017-03-29 18:36:06","2017-03-29 18:36:06"
892,887,3705,"\"Spermatophyta\"",6,"2017-03-29 18:36:06","2017-03-29 18:36:06"
893,887,3705,"\"Magnoliophyta\"",7,"2017-03-29 18:36:06","2017-03-29 18:36:06"
894,887,3705,"\"eudicotyledons\"",8,"2017-03-29 18:36:06","2017-03-29 18:36:06"
895,887,3705,"\"Gunneridae\"",9,"2017-03-29 18:36:06","2017-03-29 18:36:06"
896,887,3705,"\"Pentapetalae\"",10,"2017-03-29 18:36:06","2017-03-29 18:36:06"
897,887,3705,"\"rosids\"",11,"2017-03-29 18:36:06","2017-03-29 18:36:06"
898,887,3705,"\"malvids\"",12,"2017-03-29 18:36:06","2017-03-29 18:36:06"
899,887,3705,"\"Brassicales\"",13,"2017-03-29 18:36:06","2017-03-29 18:36:06"
900,887,3705,"\"Brassicaceae\"",14,"2017-03-29 18:36:06","2017-03-29 18:36:06"
901,887,3705,"\"Brassiceae\"",15,"2017-03-29 18:36:06","2017-03-29 18:36:06"
902,887,3705,"\"Brassica\"",16,"2017-03-29 18:36:06","2017-03-29 18:36:06"
903,909,4072,"\"Eukaryota\"",1,"2017-03-29 18:36:06","2017-03-29 18:36:06"
904,909,4072,"\"Viridiplantae\"",2,"2017-03-29 18:36:06","2017-03-29 18:36:06"
905,909,4072,"\"Streptophyta\"",3,"2017-03-29 18:36:06","2017-03-29 18:36:06"
906,909,4072,"\"Embryophyta\"",4,"2017-03-29 18:36:06","2017-03-29 18:36:06"
907,909,4072,"\"Tracheophyta\"",5,"2017-03-29 18:36:06","2017-03-29 18:36:06"
908,909,4072,"\"Spermatophyta\"",6,"2017-03-29 18:36:06","2017-03-29 18:36:06"
909,909,4072,"\"Magnoliophyta\"",7,"2017-03-29 18:36:06","2017-03-29 18:36:06"
910,909,4072,"\"eudicotyledons\"",8,"2017-03-29 18:36:06","2017-03-29 18:36:06"
911,909,4072,"\"Gunneridae\"",9,"2017-03-29 18:36:06","2017-03-29 18:36:06"
912,909,4072,"\"Pentapetalae\"",10,"2017-03-29 18:36:06","2017-03-29 18:36:06"
913,909,4072,"\"asterids\"",11,"2017-03-29 18:36:06","2017-03-29 18:36:06"
914,909,4072,"\"lamiids\"",12,"2017-03-29 18:36:06","2017-03-29 18:36:06"
915,909,4072,"\"Solanales\"",13,"2017-03-29 18:36:06","2017-03-29 18:36:06"
916,909,4072,"\"Solanaceae\"",14,"2017-03-29 18:36:06","2017-03-29 18:36:06"
917,909,4072,"\"Solanoideae\"",15,"2017-03-29 18:36:06","2017-03-29 18:36:06"
918,909,4072,"\"Capsiceae\"",16,"2017-03-29 18:36:06","2017-03-29 18:36:06"
919,909,4072,"\"Capsicum\"",17,"2017-03-29 18:36:06","2017-03-29 18:36:06"
