"","accession","omimid"
"22981","HMDB0091200",302060
"22982","HMDB0091201",302060
"22983","HMDB0091202",302060
"22984","HMDB0091203",302060
"22985","HMDB0091204",302060
"22986","HMDB0091205",302060
"22987","HMDB0091206",302060
"22988","HMDB0091207",302060
"22989","HMDB0091208",302060
"22990","HMDB0091209",302060
"22991","HMDB0091210",302060
"22992","HMDB0091211",302060
"22993","HMDB0091212",302060
"22994","HMDB0091213",302060
"22995","HMDB0091214",302060
"22996","HMDB0091215",302060
"22997","HMDB0091216",302060
"22998","HMDB0091217",302060
"22999","HMDB0091218",302060
"23000","HMDB0091219",302060
"23001","HMDB0091220",302060
"23002","HMDB0091221",302060
"23003","HMDB0091222",302060
"23004","HMDB0091223",302060
"23005","HMDB0091224",302060
"23006","HMDB0091225",302060
"23007","HMDB0091226",302060
"23008","HMDB0091227",302060
"23009","HMDB0091228",302060
"23010","HMDB0091229",302060
"23011","HMDB0091230",302060
"23012","HMDB0091231",302060
"23013","HMDB0091232",302060
"23014","HMDB0091233",302060
"23015","HMDB0091234",302060
"23016","HMDB0091235",302060
"23017","HMDB0091236",302060
"23018","HMDB0091237",302060
"23019","HMDB0091238",302060
"23020","HMDB0091239",302060
"23021","HMDB0091240",302060
"23022","HMDB0091241",302060
"23023","HMDB0091242",302060
"23024","HMDB0091243",302060
"23025","HMDB0091244",302060
"23026","HMDB0091245",302060
"23027","HMDB0091246",302060
"23028","HMDB0091247",302060
"23029","HMDB0091248",302060
"23030","HMDB0091249",302060
"23031","HMDB0091250",302060
"23032","HMDB0091251",302060
"23033","HMDB0091252",302060
"23034","HMDB0091253",302060
"23035","HMDB0091254",302060
"23036","HMDB0091255",302060
"23037","HMDB0091256",302060
"23038","HMDB0091257",302060
"23039","HMDB0091258",302060
"23040","HMDB0091259",302060
"23041","HMDB0091260",302060
"23042","HMDB0091261",302060
"23043","HMDB0091262",302060
"23044","HMDB0091263",302060
"23045","HMDB0091264",302060
"23046","HMDB0091265",302060
"23047","HMDB0091266",302060
"23048","HMDB0091267",302060
"23049","HMDB0091268",302060
"23050","HMDB0091269",302060
"23051","HMDB0091270",302060
"23052","HMDB0091271",302060
"23053","HMDB0091272",302060
"23054","HMDB0091273",302060
"23055","HMDB0091274",302060
"23056","HMDB0091275",302060
"23057","HMDB0091276",302060
"23058","HMDB0091277",302060
"23059","HMDB0091278",302060
"23060","HMDB0091279",302060
"23061","HMDB0091280",302060
"23062","HMDB0091281",302060
"23063","HMDB0091282",302060
"23064","HMDB0091283",302060
"23065","HMDB0091284",302060
"23066","HMDB0091285",302060
"23067","HMDB0091286",302060
"23068","HMDB0091287",302060
"23069","HMDB0091288",302060
"23070","HMDB0091289",302060
"23071","HMDB0091290",302060
"23072","HMDB0091291",302060
"23073","HMDB0091292",302060
"23074","HMDB0091293",302060
"23075","HMDB0091294",302060
"23076","HMDB0091295",302060
"23077","HMDB0091296",302060
"23078","HMDB0091297",302060
"23079","HMDB0091298",302060
"23080","HMDB0091299",302060
"23081","HMDB0091300",302060
"23082","HMDB0091301",302060
"23083","HMDB0091302",302060
"23084","HMDB0091303",302060
"23085","HMDB0091304",302060
"23086","HMDB0091305",302060
"23087","HMDB0091306",302060
"23088","HMDB0091307",302060
"23089","HMDB0091308",302060
"23090","HMDB0091309",302060
"23091","HMDB0091310",302060
"23092","HMDB0091311",302060
"23093","HMDB0091312",302060
"23094","HMDB0091313",302060
"23095","HMDB0091314",302060
"23096","HMDB0091315",302060
"23097","HMDB0091316",302060
"23098","HMDB0091317",302060
"23099","HMDB0091318",302060
"23100","HMDB0091319",302060
"23101","HMDB0091320",302060
"23102","HMDB0091321",302060
"23103","HMDB0091322",302060
"23104","HMDB0091323",302060
"23105","HMDB0091324",302060
"23106","HMDB0091325",302060
"23107","HMDB0091326",302060
"23108","HMDB0091327",302060
"23109","HMDB0091328",302060
"23110","HMDB0091329",302060
"23111","HMDB0091330",302060
"23112","HMDB0091331",302060
"23113","HMDB0091332",302060
"23114","HMDB0091333",302060
"23115","HMDB0091334",302060
"23116","HMDB0091335",302060
"23117","HMDB0091336",302060
"23118","HMDB0091337",302060
"23119","HMDB0091338",302060
"23120","HMDB0091339",302060
"23121","HMDB0091340",302060
"23122","HMDB0091341",302060
"23123","HMDB0091342",302060
"23124","HMDB0091343",302060
"23125","HMDB0091344",302060
"23126","HMDB0091345",302060
"23127","HMDB0091346",302060
"23128","HMDB0091347",302060
"23129","HMDB0091348",302060
"23130","HMDB0091349",302060
"23131","HMDB0091350",302060
"23132","HMDB0091351",302060
"23133","HMDB0091352",302060
"23134","HMDB0091353",302060
"23135","HMDB0091354",302060
"23136","HMDB0091355",302060
"23137","HMDB0091356",302060
"23138","HMDB0091357",302060
"23139","HMDB0091358",302060
"23140","HMDB0091359",302060
"23141","HMDB0091360",302060
"23142","HMDB0091361",302060
"23143","HMDB0091362",302060
"23144","HMDB0091363",302060
"23145","HMDB0091364",302060
"23146","HMDB0091365",302060
"23147","HMDB0091366",302060
"23148","HMDB0091367",302060
"23149","HMDB0091368",302060
"23150","HMDB0091369",302060
"23151","HMDB0091370",302060
"23152","HMDB0091371",302060
"23153","HMDB0091372",302060
"23154","HMDB0091373",302060
"23155","HMDB0091374",302060
"23156","HMDB0091375",302060
"23157","HMDB0091376",302060
"23158","HMDB0091377",302060
"23159","HMDB0091378",302060
"23160","HMDB0091379",302060
"23161","HMDB0091380",302060
"23162","HMDB0091381",302060
"23163","HMDB0091382",302060
"23164","HMDB0091383",302060
"23165","HMDB0091384",302060
"23166","HMDB0091385",302060
"23167","HMDB0091386",302060
"23168","HMDB0091387",302060
"23169","HMDB0091388",302060
"23170","HMDB0091389",302060
"23171","HMDB0091390",302060
"23172","HMDB0091391",302060
"23173","HMDB0091392",302060
"23174","HMDB0091393",302060
"23175","HMDB0091394",302060
"23176","HMDB0091395",302060
"23177","HMDB0091396",302060
"23178","HMDB0091397",302060
"23179","HMDB0091398",302060
"23180","HMDB0091399",302060
"23181","HMDB0091400",302060
"23182","HMDB0091401",302060
"23183","HMDB0091402",302060
"23184","HMDB0091403",302060
"23185","HMDB0091404",302060
"23186","HMDB0091405",302060
"23187","HMDB0091406",302060
"23188","HMDB0091407",302060
"23189","HMDB0091408",302060
"23190","HMDB0091409",302060
"23191","HMDB0091410",302060
"23192","HMDB0091411",302060
"23193","HMDB0091412",302060
"23194","HMDB0091413",302060
"23195","HMDB0091414",302060
"23196","HMDB0091415",302060
"23197","HMDB0091416",302060
"23198","HMDB0091417",302060
"23199","HMDB0091418",302060
"23200","HMDB0091419",302060
"23201","HMDB0091420",302060
"23202","HMDB0091421",302060
"23203","HMDB0091422",302060
"23204","HMDB0091423",302060
"23205","HMDB0091424",302060
"23206","HMDB0091425",302060
"23207","HMDB0091426",302060
"23208","HMDB0091427",302060
"23209","HMDB0091428",302060
"23210","HMDB0091429",302060
"23211","HMDB0091430",302060
"23212","HMDB0091431",302060
"23213","HMDB0091432",302060
"23214","HMDB0091433",302060
"23215","HMDB0091434",302060
"23216","HMDB0091435",302060
"23217","HMDB0091436",302060
"23218","HMDB0091437",302060
"23219","HMDB0091438",302060
"23220","HMDB0091439",302060
"23221","HMDB0091440",302060
"23222","HMDB0091441",302060
"23223","HMDB0091442",302060
"23224","HMDB0091443",302060
"23225","HMDB0091444",302060
"23226","HMDB0091445",302060
"23227","HMDB0091446",302060
"23228","HMDB0091447",302060
"23229","HMDB0091448",302060
"23230","HMDB0091449",302060
"23231","HMDB0091450",302060
"23232","HMDB0091451",302060
"23233","HMDB0091452",302060
"23234","HMDB0091453",302060
"23235","HMDB0091454",302060
"23236","HMDB0091455",302060
"23237","HMDB0091456",302060
"23238","HMDB0091457",302060
"23239","HMDB0091458",302060
"23240","HMDB0091459",302060
"23241","HMDB0091460",302060
"23242","HMDB0091461",302060
"23243","HMDB0091462",302060
"23244","HMDB0091463",302060
"23245","HMDB0091464",302060
"23246","HMDB0091465",302060
"23247","HMDB0091466",302060
"23248","HMDB0091467",302060
"23249","HMDB0091468",302060
"23250","HMDB0091469",302060
"23251","HMDB0091470",302060
"23252","HMDB0091471",302060
"23253","HMDB0091472",302060
"23254","HMDB0091473",302060
"23255","HMDB0091474",302060
"23256","HMDB0091475",302060
"23257","HMDB0091476",302060
"23258","HMDB0091477",302060
"23259","HMDB0091478",302060
"23260","HMDB0091479",302060
"23261","HMDB0091480",302060
"23262","HMDB0091481",302060
"23263","HMDB0091482",302060
"23264","HMDB0091483",302060
"23265","HMDB0091484",302060
"23266","HMDB0091485",302060
"23267","HMDB0091486",302060
"23268","HMDB0091487",302060
"23269","HMDB0091488",302060
"23270","HMDB0091489",302060
"23271","HMDB0091490",302060
"23272","HMDB0091491",302060
"23273","HMDB0091492",302060
"23274","HMDB0091493",302060
"23275","HMDB0091494",302060
"23276","HMDB0091495",302060
"23277","HMDB0091496",302060
"23278","HMDB0091497",302060
"23279","HMDB0091498",302060
"23280","HMDB0091499",302060
"23281","HMDB0091500",302060
"23282","HMDB0091501",302060
"23283","HMDB0091502",302060
"23284","HMDB0091503",302060
"23285","HMDB0091504",302060
"23286","HMDB0091505",302060
"23287","HMDB0091506",302060
"23288","HMDB0091507",302060
"23289","HMDB0091508",302060
"23290","HMDB0091509",302060
"23291","HMDB0091510",302060
"23292","HMDB0091511",302060
"23293","HMDB0091512",302060
"23294","HMDB0091513",302060
"23295","HMDB0091514",302060
"23296","HMDB0091515",302060
"23297","HMDB0091516",302060
"23298","HMDB0091517",302060
"23299","HMDB0091518",302060
"23300","HMDB0091519",302060
"23301","HMDB0091520",302060
"23302","HMDB0091521",302060
"23303","HMDB0091522",302060
"23304","HMDB0091523",302060
"23305","HMDB0091524",302060
"23306","HMDB0091525",302060
"23307","HMDB0091526",302060
"23308","HMDB0091527",302060
"23309","HMDB0091528",302060
"23310","HMDB0091529",302060
"23311","HMDB0091530",302060
"23312","HMDB0091531",302060
"23313","HMDB0091532",302060
"23314","HMDB0091533",302060
"23315","HMDB0091534",302060
"23316","HMDB0091535",302060
"23317","HMDB0091536",302060
"23318","HMDB0091537",302060
"23319","HMDB0091538",302060
"23320","HMDB0091539",302060
"23321","HMDB0091540",302060
"23322","HMDB0091541",302060
"23323","HMDB0091542",302060
"23324","HMDB0091543",302060
"23325","HMDB0091544",302060
"23326","HMDB0091545",302060
"23327","HMDB0091546",302060
"23328","HMDB0091547",302060
"23329","HMDB0091548",302060
"23330","HMDB0091549",302060
"23331","HMDB0091550",302060
"23332","HMDB0091551",302060
"23333","HMDB0091552",302060
"23334","HMDB0091553",302060
"23335","HMDB0091554",302060
"23336","HMDB0091555",302060
"23337","HMDB0091556",302060
"23338","HMDB0091557",302060
"23339","HMDB0091558",302060
"23340","HMDB0091559",302060
"23341","HMDB0091560",302060
"23342","HMDB0091561",302060
"23343","HMDB0091562",302060
"23344","HMDB0091563",302060
"23345","HMDB0091564",302060
"23346","HMDB0091565",302060
"23347","HMDB0091566",302060
"23348","HMDB0091567",302060
"23349","HMDB0091568",302060
"23350","HMDB0091569",302060
"23351","HMDB0091570",302060
"23352","HMDB0091571",302060
"23353","HMDB0091572",302060
"23354","HMDB0091573",302060
"23355","HMDB0091574",302060
"23356","HMDB0091575",302060
"23357","HMDB0091576",302060
"23358","HMDB0091577",302060
"23359","HMDB0091578",302060
"23360","HMDB0091579",302060
"23361","HMDB0091580",302060
"23362","HMDB0091581",302060
"23363","HMDB0091582",302060
"23364","HMDB0091583",302060
"23365","HMDB0091584",302060
"23366","HMDB0091585",302060
"23367","HMDB0091586",302060
"23368","HMDB0091587",302060
"23369","HMDB0091588",302060
"23370","HMDB0091589",302060
"23371","HMDB0091590",302060
"23372","HMDB0091591",302060
"23373","HMDB0091592",302060
"23374","HMDB0091593",302060
"23375","HMDB0091594",302060
"23376","HMDB0091595",302060
"23377","HMDB0091596",302060
"23378","HMDB0091597",302060
"23379","HMDB0091598",302060
"23380","HMDB0091599",302060
"23381","HMDB0091600",302060
"23382","HMDB0091601",302060
"23383","HMDB0091602",302060
"23384","HMDB0091603",302060
"23385","HMDB0091604",302060
"23386","HMDB0091605",302060
"23387","HMDB0091606",302060
"23388","HMDB0091607",302060
"23389","HMDB0091608",302060
"23390","HMDB0091609",302060
"23391","HMDB0091610",302060
"23392","HMDB0091611",302060
"23393","HMDB0091612",302060
"23394","HMDB0091613",302060
"23395","HMDB0091614",302060
"23396","HMDB0091615",302060
"23397","HMDB0091616",302060
"23398","HMDB0091617",302060
"23399","HMDB0091618",302060
"23400","HMDB0091619",302060
"23401","HMDB0091620",302060
"23402","HMDB0091621",302060
"23403","HMDB0091622",302060
"23404","HMDB0091623",302060
"23405","HMDB0091624",302060
"23406","HMDB0091625",302060
"23407","HMDB0091626",302060
"23408","HMDB0091627",302060
"23409","HMDB0091628",302060
"23410","HMDB0091629",302060
"23411","HMDB0091630",302060
"23412","HMDB0091631",302060
"23413","HMDB0091632",302060
"23414","HMDB0091633",302060
"23415","HMDB0091634",302060
"23416","HMDB0091635",302060
"23417","HMDB0091636",302060
"23418","HMDB0091637",302060
"23419","HMDB0091638",302060
"23420","HMDB0091639",302060
"23421","HMDB0091640",302060
"23422","HMDB0091641",302060
"23423","HMDB0091642",302060
"23424","HMDB0091643",302060
"23425","HMDB0091644",302060
"23426","HMDB0091645",302060
"23427","HMDB0091646",302060
"23428","HMDB0091647",302060
"23429","HMDB0091648",302060
"23430","HMDB0091649",302060
"23431","HMDB0091650",302060
"23432","HMDB0091651",302060
"23433","HMDB0091652",302060
"23434","HMDB0091653",302060
"23435","HMDB0091654",302060
"23436","HMDB0091655",302060
"23437","HMDB0091656",302060
"23438","HMDB0091657",302060
"23439","HMDB0091658",302060
"23440","HMDB0091659",302060
"23441","HMDB0091660",302060
"23442","HMDB0091661",302060
"23443","HMDB0091662",302060
"23444","HMDB0091663",302060
"23445","HMDB0091664",302060
"23446","HMDB0091665",302060
"23447","HMDB0091666",302060
"23448","HMDB0091667",302060
"23449","HMDB0091668",302060
"23450","HMDB0091669",302060
"23451","HMDB0091670",302060
"23452","HMDB0091671",302060
"23453","HMDB0091672",302060
"23454","HMDB0091673",302060
"23455","HMDB0091674",302060
"23456","HMDB0091675",302060
"23457","HMDB0091676",302060
"23458","HMDB0091677",302060
"23459","HMDB0091678",302060
"23460","HMDB0091679",302060
"23461","HMDB0091680",302060
"23462","HMDB0091681",302060
"23463","HMDB0091682",302060
"23464","HMDB0091683",302060
"23465","HMDB0091684",302060
"23466","HMDB0091685",302060
"23467","HMDB0091686",302060
"23468","HMDB0091687",302060
"23469","HMDB0091688",302060
"23470","HMDB0091689",302060
"23471","HMDB0091690",302060
"23472","HMDB0091691",302060
"23473","HMDB0091692",302060
"23474","HMDB0091693",302060
"23475","HMDB0091694",302060
"23476","HMDB0091695",302060
"23477","HMDB0091696",302060
"23478","HMDB0091697",302060
"23479","HMDB0091698",302060
"23480","HMDB0091699",302060
"23481","HMDB0091700",302060
"23482","HMDB0091701",302060
"23483","HMDB0091702",302060
"23484","HMDB0091703",302060
"23485","HMDB0091704",302060
"23486","HMDB0091705",302060
"23487","HMDB0091706",302060
"23488","HMDB0091707",302060
"23489","HMDB0091708",302060
"23490","HMDB0091709",302060
"23491","HMDB0091710",302060
"23492","HMDB0091711",302060
"23493","HMDB0091712",302060
"23494","HMDB0091713",302060
"23495","HMDB0091714",302060
"23496","HMDB0091715",302060
"23497","HMDB0091716",302060
"23498","HMDB0091717",302060
"23499","HMDB0091718",302060
"23500","HMDB0091719",302060
"23501","HMDB0091720",302060
"23502","HMDB0091721",302060
"23503","HMDB0091722",302060
"23504","HMDB0091723",302060
"23505","HMDB0091724",302060
"23506","HMDB0091725",302060
"23507","HMDB0091726",302060
"23508","HMDB0091727",302060
"23509","HMDB0091728",302060
"23510","HMDB0091729",302060
"23511","HMDB0091730",302060
"23512","HMDB0091731",302060
"23513","HMDB0091732",302060
"23514","HMDB0091733",302060
"23515","HMDB0091734",302060
"23516","HMDB0091735",302060
"23517","HMDB0091736",302060
"23518","HMDB0091737",302060
"23519","HMDB0091738",302060
"23520","HMDB0091739",302060
"23521","HMDB0091740",302060
"23522","HMDB0091741",302060
"23523","HMDB0091742",302060
"23524","HMDB0091743",302060
"23525","HMDB0091744",302060
"23526","HMDB0091745",302060
"23527","HMDB0091746",302060
"23528","HMDB0091747",302060
"23529","HMDB0091748",302060
"23530","HMDB0091749",302060
"23531","HMDB0091750",302060
"23532","HMDB0091751",302060
"23533","HMDB0091752",302060
"23534","HMDB0091753",302060
"23535","HMDB0091754",302060
"23536","HMDB0091755",302060
"23537","HMDB0091756",302060
"23538","HMDB0091757",302060
"23539","HMDB0091758",302060
"23540","HMDB0091759",302060
"23541","HMDB0091760",302060
"23542","HMDB0091761",302060
"23543","HMDB0091762",302060
"23544","HMDB0091763",302060
"23545","HMDB0091764",302060
"23546","HMDB0091765",302060
"23547","HMDB0091766",302060
"23548","HMDB0091767",302060
"23549","HMDB0091768",302060
"23550","HMDB0091769",302060
"23551","HMDB0091770",302060
"23552","HMDB0091771",302060
"23553","HMDB0091772",302060
"23554","HMDB0091773",302060
"23555","HMDB0091774",302060
"23556","HMDB0091775",302060
"23557","HMDB0091776",302060
"23558","HMDB0091777",302060
"23559","HMDB0091778",302060
"23560","HMDB0091779",302060
"23561","HMDB0091780",302060
"23562","HMDB0091781",302060
"23563","HMDB0091782",302060
"23564","HMDB0091783",302060
"23565","HMDB0091784",302060
"23566","HMDB0091785",302060
"23567","HMDB0091786",302060
"23568","HMDB0091787",302060
"23569","HMDB0091788",302060
"23570","HMDB0091789",302060
"23571","HMDB0091790",302060
"23572","HMDB0091791",302060
"23573","HMDB0091792",302060
"23574","HMDB0091793",302060
"23575","HMDB0091794",302060
"23576","HMDB0091795",302060
"23577","HMDB0091796",302060
"23578","HMDB0091797",302060
"23579","HMDB0091798",302060
"23580","HMDB0091799",302060
"23581","HMDB0091800",302060
"23582","HMDB0091801",302060
"23583","HMDB0091802",302060
"23584","HMDB0091803",302060
"23585","HMDB0091804",302060
"23586","HMDB0091805",302060
"23587","HMDB0091806",302060
"23588","HMDB0091807",302060
"23589","HMDB0091808",302060
"23590","HMDB0091809",302060
"23591","HMDB0091810",302060
"23592","HMDB0091811",302060
"23593","HMDB0091812",302060
"23594","HMDB0091813",302060
"23595","HMDB0091814",302060
"23596","HMDB0091815",302060
"23597","HMDB0091816",302060
"23598","HMDB0091817",302060
"23599","HMDB0091818",302060
"23600","HMDB0091819",302060
"23601","HMDB0091820",302060
"23602","HMDB0091821",302060
"23603","HMDB0091822",302060
"23604","HMDB0091823",302060
"23605","HMDB0091824",302060
"23606","HMDB0091825",302060
"23607","HMDB0091826",302060
"23608","HMDB0091827",302060
"23609","HMDB0091828",302060
"23610","HMDB0091829",302060
"23611","HMDB0091830",302060
"23612","HMDB0091831",302060
"23613","HMDB0091832",302060
"23614","HMDB0091833",302060
"23615","HMDB0091834",302060
"23616","HMDB0091835",302060
"23617","HMDB0091836",302060
"23618","HMDB0091837",302060
"23619","HMDB0091838",302060
"23620","HMDB0091839",302060
"23621","HMDB0091840",302060
"23622","HMDB0091841",302060
"23623","HMDB0091842",302060
"23624","HMDB0091843",302060
"23625","HMDB0091844",302060
"23626","HMDB0091845",302060
"23627","HMDB0091846",302060
"23628","HMDB0091847",302060
"23629","HMDB0091848",302060
"23630","HMDB0091849",302060
"23631","HMDB0091850",302060
"23632","HMDB0091851",302060
"23633","HMDB0091852",302060
"23634","HMDB0091853",302060
"23635","HMDB0091854",302060
"23636","HMDB0091855",302060
"23637","HMDB0091856",302060
"23638","HMDB0091857",302060
"23639","HMDB0091858",302060
"23640","HMDB0091859",302060
"23641","HMDB0091860",302060
"23642","HMDB0091861",302060
"23643","HMDB0091862",302060
"23644","HMDB0091863",302060
"23645","HMDB0091864",302060
"23646","HMDB0091865",302060
"23647","HMDB0091866",302060
"23648","HMDB0091867",302060
"23649","HMDB0091868",302060
"23650","HMDB0091869",302060
"23651","HMDB0091870",302060
"23652","HMDB0091871",302060
"23653","HMDB0091872",302060
"23654","HMDB0091873",302060
"23655","HMDB0091874",302060
"23656","HMDB0091875",302060
"23657","HMDB0091876",302060
"23658","HMDB0091877",302060
"23659","HMDB0091878",302060
"23660","HMDB0091879",302060
"23661","HMDB0091880",302060
"23662","HMDB0091881",302060
"23663","HMDB0091882",302060
"23664","HMDB0091883",302060
"23665","HMDB0091884",302060
"23666","HMDB0091885",302060
"23667","HMDB0091886",302060
"23668","HMDB0091887",302060
"23669","HMDB0091888",302060
"23670","HMDB0091889",302060
"23671","HMDB0091890",302060
"23672","HMDB0091891",302060
"23673","HMDB0091892",302060
"23674","HMDB0091893",302060
"23675","HMDB0091894",302060
"23676","HMDB0091895",302060
"23677","HMDB0091896",302060
"23678","HMDB0091897",302060
"23679","HMDB0091898",302060
"23680","HMDB0091899",302060
"23681","HMDB0091900",302060
"23682","HMDB0091901",302060
"23683","HMDB0091902",302060
"23684","HMDB0091903",302060
"23685","HMDB0091904",302060
"23686","HMDB0091905",302060
"23687","HMDB0091906",302060
"23688","HMDB0091907",302060
"23689","HMDB0091908",302060
"23690","HMDB0091909",302060
"23691","HMDB0091910",302060
"23692","HMDB0091911",302060
"23693","HMDB0091912",302060
"23694","HMDB0091913",302060
"23695","HMDB0091914",302060
"23696","HMDB0091915",302060
"23697","HMDB0091916",302060
"23698","HMDB0091917",302060
"23699","HMDB0091918",302060
"23700","HMDB0091919",302060
"23701","HMDB0091920",302060
"23702","HMDB0091921",302060
"23703","HMDB0091922",302060
"23704","HMDB0091923",302060
"23705","HMDB0091924",302060
"23706","HMDB0091925",302060
"23707","HMDB0091926",302060
"23708","HMDB0091927",302060
"23709","HMDB0091928",302060
"23710","HMDB0091929",302060
"23711","HMDB0091930",302060
"23712","HMDB0091931",302060
"23713","HMDB0091932",302060
"23714","HMDB0091933",302060
"23715","HMDB0091934",302060
"23716","HMDB0091935",302060
"23717","HMDB0091936",302060
"23718","HMDB0091937",302060
"23719","HMDB0091938",302060
"23720","HMDB0091939",302060
"23721","HMDB0091940",302060
"23722","HMDB0091941",302060
"23723","HMDB0091942",302060
"23724","HMDB0091943",302060
"23725","HMDB0091944",302060
"23726","HMDB0091945",302060
"23727","HMDB0091946",302060
"23728","HMDB0091947",302060
"23729","HMDB0091948",302060
"23730","HMDB0091949",302060
"23731","HMDB0091950",302060
"23732","HMDB0091951",302060
"23733","HMDB0091952",302060
"23734","HMDB0091953",302060
"23735","HMDB0091954",302060
"23736","HMDB0091955",302060
"23737","HMDB0091956",302060
"23738","HMDB0091957",302060
"23739","HMDB0091958",302060
"23740","HMDB0091959",302060
"23741","HMDB0091960",302060
"23742","HMDB0091961",302060
"23743","HMDB0091962",302060
"23744","HMDB0091963",302060
"23745","HMDB0091964",302060
"23746","HMDB0091965",302060
"23747","HMDB0091966",302060
"23748","HMDB0091967",302060
"23749","HMDB0091968",302060
"23750","HMDB0091969",302060
"23751","HMDB0091970",302060
"23752","HMDB0091971",302060
"23753","HMDB0091972",302060
"23754","HMDB0091973",302060
"23755","HMDB0091974",302060
"23756","HMDB0091975",302060
"23757","HMDB0091976",302060
"23758","HMDB0091977",302060
"23759","HMDB0091978",302060
"23760","HMDB0091979",302060
"23761","HMDB0091980",302060
"23762","HMDB0091981",302060
"23763","HMDB0091982",302060
"23764","HMDB0091983",302060
"23765","HMDB0091984",302060
"23766","HMDB0091985",302060
"23767","HMDB0091986",302060
"23768","HMDB0091987",302060
"23769","HMDB0091988",302060
"23770","HMDB0091989",302060
"23771","HMDB0091990",302060
"23772","HMDB0091991",302060
"23773","HMDB0091992",302060
"23774","HMDB0091993",302060
"23775","HMDB0091994",302060
"23776","HMDB0091995",302060
"23777","HMDB0091996",302060
"23778","HMDB0091997",302060
"23779","HMDB0091998",302060
"23780","HMDB0091999",302060
"23781","HMDB0092000",302060
"23782","HMDB0092001",302060
"23783","HMDB0092002",302060
"23784","HMDB0092003",302060
"23785","HMDB0092004",302060
"23786","HMDB0092005",302060
"23787","HMDB0092006",302060
"23788","HMDB0092007",302060
"23789","HMDB0092008",302060
"23790","HMDB0092009",302060
"23791","HMDB0092010",302060
"23792","HMDB0092011",302060
"23793","HMDB0092012",302060
"23794","HMDB0092013",302060
"23795","HMDB0092014",302060
"23796","HMDB0092015",302060
"23797","HMDB0092016",302060
"23798","HMDB0092017",302060
"23799","HMDB0092018",302060
"23800","HMDB0092019",302060
"23801","HMDB0092020",302060
"23802","HMDB0092021",302060
"23803","HMDB0092022",302060
"23804","HMDB0092023",302060
"23805","HMDB0092024",302060
"23806","HMDB0092025",302060
"23807","HMDB0092026",302060
"23808","HMDB0092027",302060
"23809","HMDB0092028",302060
"23810","HMDB0092029",302060
"23811","HMDB0092030",302060
"23812","HMDB0092031",302060
"23813","HMDB0092032",302060
"23814","HMDB0092033",302060
"23815","HMDB0092034",302060
"23816","HMDB0092035",302060
"23817","HMDB0092036",302060
"23818","HMDB0092037",302060
"23819","HMDB0092038",302060
"23820","HMDB0092039",302060
"23821","HMDB0092040",302060
"23822","HMDB0092041",302060
"23823","HMDB0092042",302060
"23824","HMDB0092043",302060
"23825","HMDB0092044",302060
"23826","HMDB0092045",302060
"23827","HMDB0092046",302060
"23828","HMDB0092047",302060
"23829","HMDB0092048",302060
"23830","HMDB0092049",302060
"23831","HMDB0092050",302060
"23832","HMDB0092051",302060
"23833","HMDB0092052",302060
"23834","HMDB0092053",302060
"23835","HMDB0092054",302060
"23836","HMDB0092055",302060
"23837","HMDB0092056",302060
"23838","HMDB0092057",302060
"23839","HMDB0092058",302060
"23840","HMDB0092059",302060
"23841","HMDB0092060",302060
"23842","HMDB0092061",302060
"23843","HMDB0092062",302060
"23844","HMDB0092063",302060
"23845","HMDB0092064",302060
"23846","HMDB0092065",302060
"23847","HMDB0092066",302060
"23848","HMDB0092067",302060
"23849","HMDB0092068",302060
"23850","HMDB0092069",302060
"23851","HMDB0092070",302060
"23852","HMDB0092071",302060
"23853","HMDB0092072",302060
"23854","HMDB0092073",302060
"23855","HMDB0092074",302060
"23856","HMDB0092075",302060
"23857","HMDB0092076",302060
"23858","HMDB0092077",302060
"23859","HMDB0092078",302060
"23860","HMDB0092079",302060
"23861","HMDB0092080",302060
"23862","HMDB0092081",302060
"23863","HMDB0092082",302060
"23864","HMDB0092083",302060
"23865","HMDB0092084",302060
"23866","HMDB0092085",302060
"23867","HMDB0092086",302060
"23868","HMDB0092087",302060
"23869","HMDB0092088",302060
"23870","HMDB0092089",302060
"23871","HMDB0092090",302060
"23872","HMDB0092091",302060
"23873","HMDB0092092",302060
"23874","HMDB0092093",302060
"23875","HMDB0092094",302060
"23876","HMDB0092095",302060
"23877","HMDB0092096",302060
"23878","HMDB0092097",302060
"23879","HMDB0092098",302060
"23880","HMDB0092099",302060
"23881","HMDB0092100",302060
"23882","HMDB0092101",302060
"23883","HMDB0092102",302060
"23884","HMDB0092103",302060
"23885","HMDB0092104",302060
"23886","HMDB0092105",302060
"23887","HMDB0092106",302060
"23888","HMDB0092107",302060
"23889","HMDB0092108",302060
"23890","HMDB0092109",302060
"23891","HMDB0092110",302060
"23892","HMDB0092111",302060
"23893","HMDB0092112",302060
"23894","HMDB0092113",302060
"23895","HMDB0092114",302060
"23896","HMDB0092115",302060
"23897","HMDB0092116",302060
"23898","HMDB0092117",302060
"23899","HMDB0092118",302060
"23900","HMDB0092119",302060
"23901","HMDB0092120",302060
"23902","HMDB0092121",302060
"23903","HMDB0092122",302060
"23904","HMDB0092123",302060
"23905","HMDB0092124",302060
"23906","HMDB0092125",302060
"23907","HMDB0092126",302060
"23908","HMDB0092127",302060
"23909","HMDB0092128",302060
"23910","HMDB0092129",302060
"23911","HMDB0092130",302060
"23912","HMDB0092131",302060
